ID,Group,Feature_1,Feature_2,Feature_3
ID455,B,2893.0745574944062,398.2181924657072,5786.1491149888125
ID456,B,2358.461016323308,373.3519736710344,4716.922032646616
ID457,B,2108.5547070343687,406.53318479863077,4217.109414068737
ID458,B,2719.877242742809,389.80285972027434,5439.754485485618
ID459,B,2312.756757325957,394.0271427203982,4625.513514651914
ID460,B,2975.4333767754442,422.3056059039581,5950.8667535508885
ID461,B,2568.756312882323,388.85877982369004,5137.512625764646
ID462,B,3094.76600807053,360.6881890499713,6189.53201614106
ID463,B,2153.3991896299526,413.5726467173444,4306.798379259905
ID464,B,2593.45314899941,411.5979873406569,5186.90629799882
ID465,B,2561.951481935939,438.85500967512553,5123.902963871878
ID466,B,2391.3547480983034,404.80740079800074,4782.709496196607
ID467,B,3017.9545075339165,416.3945628793598,6035.909015067833
ID468,B,2259.140059572828,405.98303164698615,4518.280119145656
ID469,B,2208.6158907992212,397.1714954948292,4417.2317815984425
ID470,B,2570.9878932062898,399.9702701706642,5141.9757864125795
ID471,B,2318.984146139136,406.4787897688111,4637.968292278272
ID472,B,2469.560245817994,387.9551923521983,4939.120491635988
ID473,B,2371.626019161427,387.7396726215143,4743.252038322854
ID474,B,2599.71196159674,384.05305253266266,5199.42392319348
ID475,B,2787.9606962089106,421.33560490819957,5575.921392417821
ID476,B,2150.7364670178836,385.00929269393305,4301.472934035767
ID477,B,2350.1769958419923,401.4994600317627,4700.3539916839845
ID478,B,2151.001217126884,371.58620308128275,4302.002434253768
ID479,B,2654.086407872851,374.712805616311,5308.172815745702
ID480,B,3113.030620327695,386.2599281343555,6226.06124065539
ID481,B,2304.7374295164773,405.7744330616367,4609.474859032955
ID482,B,2406.6283902769765,434.80790180836436,4813.256780553953
ID483,B,2035.711029208846,421.2593084042927,4071.422058417692
ID484,B,2339.647650388354,396.48565096791236,4679.295300776708
ID485,B,2193.6418018917857,387.7850700863928,4387.283603783571
ID486,B,2380.9183531622953,369.9078325311394,4761.8367063245905
ID487,B,2453.4639988114855,392.5772473376163,4906.927997622971
ID488,B,2407.550607279126,399.6616797543855,4815.101214558252
ID489,B,2390.385222812703,411.6452422231443,4780.770445625406
ID490,B,2133.9316919949097,407.6225404627462,4267.863383989819
ID491,B,2417.636745784421,395.5866410389077,4835.273491568842
ID492,B,2850.8780271415053,386.9323900790453,5701.756054283011
ID493,B,3047.881664161303,408.76688018144915,6095.763328322606
ID494,B,2110.401320414072,425.4478464735633,4220.802640828144
ID495,B,2294.2096621990827,418.99196613140003,4588.419324398165
ID496,B,2426.9521233994315,426.58575054384227,4853.904246798863
ID497,B,2652.6253208259304,396.5960185332668,5305.250641651861
ID498,B,2447.933105501166,411.5284437128002,4895.866211002332
ID499,B,2402.093857069395,414.0937306193705,4804.18771413879
ID500,B,2256.4665532679765,403.85971193308814,4512.933106535953
ID501,B,2015.5676402877452,403.18411911366303,4031.1352805754905
ID502,B,2368.934858610288,412.85290574534537,4737.869717220576
ID503,B,2724.1843095161,396.23820361063946,5448.3686190322
ID504,B,2106.234276951832,381.6379655896111,4212.468553903664
ID505,B,2775.961114416461,380.2629322852358,5551.922228832922
ID506,B,2786.1458740066237,395.93030467692745,5572.291748013247
ID507,B,3030.3194215233793,380.79198186704355,6060.638843046759
ID508,B,2495.8813837922235,389.57828305222193,4991.762767584447
ID509,B,1814.182878358832,377.0656538831604,3628.365756717664
ID510,B,2533.405521170023,374.9833969466273,5066.811042340046
ID511,B,2510.013824763301,405.8782581731604,5020.027649526602
ID512,B,2358.530986168978,403.7647453616545,4717.061972337956
ID513,B,2523.042097623831,390.5174707213849,5046.084195247662
ID514,B,2730.2386948387616,428.40131536255495,5460.477389677523
ID515,B,2412.721631662406,383.6142035170021,4825.443263324812
ID516,B,2347.579700249087,394.73062127521194,4695.159400498174
ID517,B,2713.0271782009313,406.66888534536247,5426.054356401863
ID518,B,2579.6556514324047,416.3863314010547,5159.3113028648095
ID519,B,3304.285900638066,379.2232993412622,6608.571801276132
ID520,B,2560.057158261547,363.9059266651832,5120.114316523094
ID521,B,2671.353910201963,408.24332472014686,5342.707820403926
ID522,B,2810.956902354171,369.3824545127733,5621.913804708342
ID523,B,2640.5399260884647,413.43337167782647,5281.079852176929
ID524,B,2302.4684081615906,414.57342111546996,4604.936816323181
ID525,B,2647.6624802553133,422.6720876421145,5295.324960510627
ID526,B,2185.637168981198,392.4933198710842,4371.274337962396
ID527,B,2507.749143056241,384.45297865783556,5015.498286112482
ID528,B,2161.7479166436938,391.5834587749373,4323.4958332873875
ID529,B,1832.1558382911037,396.72910548733483,3664.3116765822074
ID530,B,2912.405827090649,396.6955256542204,5824.811654181298
ID531,B,2705.1492330481656,421.1739508324771,5410.298466096331
ID532,B,2661.738906618835,403.4517670881063,5323.47781323767
ID533,C,2100.862298148333,368.95826554594623,-1731.904032602387
ID534,C,2226.1898923742415,396.22751490306024,-1829.9623774711813
ID535,C,2182.233704695626,397.90333955268,-1784.330365142946
ID536,C,2639.2761316876276,408.3064485591206,-2230.969683128507
ID537,C,2604.655992395354,381.1165189976098,-2223.5394733977446
ID538,C,2363.2122499559287,403.86764349328035,-1959.3446064626482
ID539,C,2181.885217601931,403.8578031651105,-1778.0274144368204
ID540,C,3321.2517299373912,392.36026320411645,-2928.8914667332747
ID541,C,1702.7004518453984,365.5073355574583,-1337.19311628794
ID542,C,2711.669442577323,392.9565839329021,-2318.712858644421
ID543,C,2052.0416514394533,410.929581755856,-1641.1120696835974
ID544,C,3111.618886238879,412.56700964718664,-2699.0518765916922
ID545,C,2688.297859892572,396.15447464510544,-2292.1433852474665
ID546,C,2345.775075457757,414.26255692225794,-1931.5125185354989
ID547,C,2863.5209928334584,402.5573799164454,-2460.963612917013
ID548,C,2893.211863956253,415.55589093240775,-2477.6559730238455
ID549,C,2481.656315214368,402.6419437002119,-2079.014371514156
ID550,C,2058.937917333013,406.6584535774943,-1652.2794637555187
ID551,C,2832.167714649006,439.44645424642874,-2392.721260402577
ID552,C,2151.3265203935425,380.5283707331278,-1770.7981496604148
ID553,C,2402.4508831971025,439.32649914783065,-1963.1243840492718
ID554,C,3262.069297451449,402.40136963962965,-2859.6679278118195
ID555,C,1902.54819350943,380.2168556954269,-1522.331337814003
ID556,C,2817.995489957005,389.50919894631687,-2428.486291010688
ID557,C,2764.608782178486,412.81294632606205,-2351.795835852424
ID558,C,2723.3271127211465,402.13087434130074,-2321.196238379846
ID559,C,2573.149968464268,391.86730441120824,-2181.2826640530598
ID560,C,2089.237314759259,382.405176205388,-1706.832138553871
ID561,C,2711.570340514998,392.4597400123666,-2319.1106005026313
ID562,C,2730.505657815356,400.06589791460095,-2330.439759900755
ID563,C,2705.9800852089625,394.93360345280365,-2311.0464817561588
ID564,C,2478.1131669072706,424.50295549043136,-2053.6102114168393
ID565,C,2230.088267764901,391.79220512483505,-1838.2960626400659
ID566,C,2736.6554159822795,416.0183616910732,-2320.6370542912064
ID567,C,2376.658288937488,416.1991169155024,-1960.4591720219858
ID568,C,2190.6417064771335,380.0951530125436,-1810.54655346459
ID569,C,2704.9935046421106,379.289058226147,-2325.7044464159635
ID570,C,2832.0889842355946,405.9185219010465,-2426.170462334548
ID571,C,2104.8779195638936,415.8509457133793,-1689.0269738505142
ID572,C,2309.9436167724866,375.4567409359518,-1934.4868758365349
ID573,C,1801.926458120633,385.63848628757205,-1416.287971833061
ID574,C,2636.3171959732163,382.85067885039365,-2253.4665171228226
ID575,C,2437.9875283816305,411.1896482000047,-2026.7978801816257
ID576,C,2592.683302537989,400.7532040457927,-2191.9300984921965
ID577,C,2621.837619925425,425.2613940001606,-2196.576225925264
ID578,C,2604.2242983218553,386.21979009797474,-2218.0045082238803
ID579,C,2669.414964219221,369.5719956230702,-2299.842968596151
ID580,C,2055.7872074796664,426.15918218311145,-1629.628025296555
ID581,C,2450.5929698365485,428.59571308139385,-2021.9972567551547
ID582,C,2397.9185254309095,386.3064811407619,-2011.6120442901477
ID583,C,2245.591527763078,401.6764897983771,-1843.9150379647008
ID584,C,2520.6955061136823,399.56579572442485,-2121.1297103892575
ID585,C,2926.0135791513408,375.42119922846194,-2550.592379922879
ID586,C,2745.6565408892757,399.31615504106674,-2346.340385848209
ID587,C,2394.6884933389583,399.2871270354326,-1995.4013663035257
ID588,C,2445.2296164297936,424.7802539699024,-2020.4493624598913
ID589,C,2525.7324353683057,427.55579505822857,-2098.1766403100773
ID590,C,2228.8656260399857,391.1223891168392,-1837.7432369231465
ID591,C,2469.261987844499,384.0840074546261,-2085.1779803898726
ID592,C,2520.1046683375916,394.60184700389146,-2125.5028213337
ID593,C,2679.0723524296773,374.79660055652863,-2304.2757518731487
ID594,C,2587.9595918233135,388.2322240686004,-2199.727367754713
ID595,C,2736.6765747965296,424.76983924746963,-2311.90673554906
ID596,C,2566.985913130208,378.4582795894,-2188.527633540808
ID597,C,2275.937449739166,395.02957241636716,-1880.9078773227989
ID598,C,3243.355551329549,408.7775852900699,-2834.577966039479
ID599,C,2985.6108940959775,407.83010110105084,-2577.7807929949267
ID600,C,2855.4467951583706,377.7150252174077,-2477.7317699409627
ID601,C,2599.585560258698,399.34900246966043,-2200.2365577890378
ID602,C,2618.6188536894424,379.03333314509115,-2239.5855205443513
ID603,C,2578.3222967455927,385.6434140987447,-2192.678882646848
ID604,C,2516.098539144392,409.88245747083573,-2106.2160816735563
ID605,C,2660.3712521773496,394.3162565816155,-2266.054995595734
ID606,C,2368.2385771685,385.56141308633573,-1982.6771640821642
ID607,C,2608.19785071441,392.2649173697541,-2215.932933344656
ID608,C,1972.091542413276,398.63039727596055,-1573.4611451373155
ID609,C,2574.1434157353456,384.6641791165807,-2189.479236618765
ID610,C,2716.928853357475,396.3245348467632,-2320.604318510712
ID611,C,2627.3758712956032,391.6314108828976,-2235.744460412706
ID612,C,2562.6743370140694,381.4671610837707,-2181.2071759302985
ID613,C,2741.752491673157,395.3173144607445,-2346.4351772124123
ID614,C,2246.9529081705714,397.74406374462694,-1849.2088444259443
ID615,C,2308.9273667445236,384.5319062882956,-1924.395460456228
ID616,C,2068.9717117779733,415.4924442003128,-1653.4792675776605
ID617,C,1964.5305024523564,413.1951580634387,-1551.3353443889177
ID618,C,2127.133323602325,397.96521846022085,-1729.1681051421042
ID619,C,3007.098465053631,395.4227935519238,-2611.6756715017073
ID620,C,2515.566775400414,392.4037366545401,-2123.1630387458736
ID621,C,2093.1115525429695,422.96420820221846,-1670.147344340751
ID622,C,2127.1937559030343,396.9454277845806,-1730.2483281184536
ID623,C,2499.1767115101247,447.2023325975456,-2051.974378912579
ID624,C,2945.4077509430044,409.38390317909284,-2536.0238477639114
ID625,C,2351.1770468877075,392.17836545642757,-1958.99868143128
ID626,C,1966.0432928492787,403.57053958496095,-1562.4727532643178
ID627,C,2688.366317780243,397.17507840685136,-2291.191239373392
ID628,C,2347.186937626544,413.5449774151293,-1933.6419602114147
ID629,C,2488.6065481062096,420.24851770061855,-2068.3580304055913
ID630,C,2136.680289867802,402.0486696348582,-1734.6316202329438
ID631,C,2705.420043541403,401.4252961671064,-2303.994747374297
ID632,C,2581.3212184104364,406.2252412294091,-2175.095977181027
ID633,C,2748.283319871808,408.2350380772417,-2340.0482817945663
ID634,C,2031.9489851016124,404.9039386921855,-1627.045046409427
ID635,C,2751.2264688160258,420.63143992932373,-2330.595028886702
ID636,C,2855.7069385097925,388.69846195805536,-2467.008476551737
ID637,C,2431.9203421168418,404.6380494083421,-2027.2822927084997
ID638,C,3062.585375950492,389.94793983193375,-2672.6374361185585
ID639,C,2940.23809098719,388.2001513523769,-2552.037939634813
ID640,C,2176.759236956699,388.9754606313757,-1787.7837763253235
ID641,C,2500.787915502446,402.6040592516616,-2098.1838562507846
ID642,C,1956.2288102366015,377.12596392551535,-1579.102846311086
ID643,C,2126.3880565594272,400.253322266754,-1726.1347342926733
ID644,C,2617.1154236871344,401.3554488091356,-2215.7599748779985
ID645,C,2548.7496835630864,400.00751195078175,-2148.7421716123044
ID646,C,2903.1613788215764,399.51538463349635,-2503.64599418808
ID647,C,3046.242439956533,396.9612930562032,-2649.28114690033
ID648,C,2499.5925315522586,404.20871613967626,-2095.3838154125824
ID649,C,3032.402319614792,416.21855833343335,-2616.1837612813583
ID650,C,2567.4336397428547,411.6215633896756,-2155.8120763531792
ID651,C,2724.721475342299,393.52215947907064,-2331.1993158632285
ID652,C,2717.546087572293,414.0464755577291,-2303.499612014564
ID653,C,2523.0982467418667,381.2624379784836,-2141.8358087633833
ID654,C,2434.0707535067104,424.5521537500375,-2009.5185997566728
ID655,C,2130.3015716482896,410.8563231582864,-1719.4452484900032
ID656,C,2774.7792530372744,420.8577718086442,-2353.92148122863
ID657,C,3041.5752532549254,402.513576665991,-2639.0616765889345
ID658,C,2494.782525534046,418.08279699402937,-2076.6997285400166
ID659,C,2192.0904588953063,386.58826677835316,-1805.5021921169532
ID660,C,2548.276546613537,407.64637435621654,-2140.6301722573203
ID661,C,2684.1697694233762,414.5038101314981,-2269.665959291878
ID662,C,2655.397959579559,405.2445765412491,-2250.15338303831
ID663,C,2463.358494512864,401.93543907925704,-2061.4230554336073
ID664,C,2654.7007686186544,385.9364751140242,-2268.76429350463
ID665,C,2527.8571756608367,393.40312670386913,-2134.4540489569677
ID666,C,2486.10361822219,358.41223353388125,-2127.691384688309
ID667,C,2369.9534156533728,402.64221758662137,-1967.3111980667513
ID668,C,2562.531623501925,400.2217722795498,-2162.309851222375
ID669,C,2165.76381814923,394.8799232358681,-1770.8838949133617
ID670,C,2498.873512211977,420.48457077109754,-2078.3889414408795
ID671,C,2619.573328544723,385.243804346372,-2234.329524198351
ID672,C,2383.8044924871374,409.74640225723545,-1974.058090229902
ID673,C,2661.1319789730383,413.39307859033863,-2247.7389003826997
ID674,C,2534.556016894572,384.88114242503843,-2149.6748744695337
ID675,C,2694.748508325042,412.8792488963828,-2281.8692594286595
ID676,C,2304.378503194675,393.36928855414743,-1911.0092146405275
ID677,C,2577.8943675732585,394.6069184983846,-2183.287449074874
ID678,C,2726.324016334999,378.64839754572535,-2347.675618789274
ID679,C,2625.4912193285154,401.4390472248036,-2224.0521721037117
ID680,C,2678.654555831107,403.35851894122817,-2275.2960368898785
ID681,C,3207.09354861305,389.3164096319185,-2817.777138981132
ID682,C,2504.0629938139114,416.5314885758056,-2087.5315052381056
ID683,C,2760.95745783123,428.5186393882878,-2332.438818442942
ID684,C,2823.0065560307144,429.5848677621497,-2393.4216882685646
ID685,C,2165.3902531443077,401.42007678846835,-1763.9701763558394
ID686,C,2665.688289078758,422.7227538849894,-2242.9655351937686
ID687,C,2231.8504767764593,392.77787977013514,-1839.0725970063243
ID688,C,2678.80375501866,424.8776677943624,-2253.9260872242976
ID689,C,2191.0969808495806,425.7312482911435,-1765.3657325584372
ID690,C,2644.5801716138617,398.5789556849479,-2246.0012159289136
ID691,C,2493.948712274831,377.1413561269092,-2116.807356147922
ID692,C,2338.7154470657633,402.1306449258915,-1936.584802139872
ID693,C,2802.2139978902887,390.13585123373946,-2412.0781466565495
ID694,C,2423.388326094981,385.018927270603,-2038.369398824378
ID695,C,2533.8035277101044,387.5425838955314,-2146.260943814573
ID696,C,2255.672760932836,393.08849446823217,-1862.5842664646038
ID697,C,1747.0734801539234,403.42446202419615,-1343.6490181297272
ID698,C,2685.139907771566,387.9113243657395,-2297.2285834058266
ID699,C,2528.2815911052708,410.81975981063727,-2117.4618312946336
ID700,C,2732.84072038649,408.16712467597824,-2324.6735957105116
ID701,C,2603.9221380204867,415.50609941277713,-2188.4160386077097
ID702,C,2218.321094630068,381.7678203113679,-1836.5532743187
ID703,C,1893.5887345900414,435.52992189717276,-1458.0588126928687
ID704,C,2749.3025532714432,385.90621827635835,-2363.396334995085
ID705,C,2769.145726804645,402.5899679872802,-2366.555758817365
ID706,C,2318.753655694756,398.87170300455864,-1919.8819526901975
ID707,C,2383.2998153582616,372.8611457082961,-2010.4386696499655
ID708,C,2068.3540523374354,388.35931984348287,-1679.9947324939526
ID709,C,2355.8751168752774,424.2662766204932,-1931.6088402547841
ID710,C,2911.824905450714,420.3389096007348,-2491.485995849979
ID711,C,2429.343054465633,411.1049922777123,-2018.2380621879206
ID712,C,2609.253838174765,390.3428432386275,-2218.9109949361373
ID713,C,2368.824904913711,394.80108970030767,-1974.0238152134034
ID714,C,2260.874619313475,413.9589769532541,-1846.9156423602208
ID715,C,2473.3850966234577,416.291148523655,-2057.0939480998027
ID716,C,2685.0557622819715,412.39985039621155,-2272.65591188576
ID717,C,2496.0949947314193,416.95932791828494,-2079.1356668131343
ID718,C,2714.0491848874376,425.90015725985205,-2288.1490276275854
ID719,C,2413.25544042225,396.6003175074998,-2016.6551229147503
ID720,C,2167.126122091393,404.84534401038206,-1762.2807780810108
ID721,C,2747.2411517665946,389.51883568349024,-2357.7223160831045
ID722,C,2371.256525153114,408.39853489510887,-1962.8579902580052
ID723,C,2286.5167406220344,398.2097759587348,-1888.3069646632996
ID724,C,1772.2630723278717,410.6685053652532,-1361.5945669626185
ID725,C,2040.8000957640384,402.0417108435472,-1638.7583849204912
ID726,C,2457.9716988641007,406.90070250812283,-2051.070996355978
ID727,C,2559.1941974777747,395.71294882291073,-2163.481248654864
ID728,C,2578.5072453527696,379.224786704614,-2199.2824586481556
ID729,C,2598.861195846052,423.31772121601676,-2175.5434746300352
ID730,C,2784.573521934327,412.3319854056909,-2372.241536528636
ID731,C,2823.208751105182,405.9721777855901,-2417.2365733195916
ID732,C,3252.4988925389816,378.47083229909094,-2874.0280602398907
ID733,C,2805.8110450522972,381.6970970358265,-2424.1139480164707
ID734,C,3034.729247359689,413.50633650767764,-2621.2229108520114
ID735,C,2222.0238370179177,408.56245750077403,-1813.4613795171435
ID736,C,2447.86224462753,385.23059194153115,-2062.6316526859987
ID737,C,2695.8930759060668,405.19679482667544,-2290.696281079391
ID738,C,2353.159820180046,425.3021522054378,-1927.8576679746084
ID739,C,2618.721330772132,428.0756015561635,-2190.6457292159685
ID740,C,1963.8648208122167,435.293993283806,-1528.5708275284107
ID741,C,2744.238839986844,396.00476648591604,-2348.234073500928
ID742,C,2938.8432990300034,402.72044443075754,-2536.122854599246
ID743,C,2881.4571631177337,390.50314574541136,-2490.954017372322
ID744,C,2458.8806101763585,413.61526430091936,-2045.2653458754392
ID745,C,2781.6514266734684,422.98032603857393,-2358.6711006348946
ID746,C,2468.0388538877314,398.2800584839111,-2069.7587954038204
ID747,C,2755.3476978629146,416.9930231350109,-2338.354674727904
ID748,C,1982.0476242959014,439.8665794681236,-1542.181044827778
ID749,C,2284.3759744262597,411.90156653128605,-1872.4744078949736
ID750,C,2290.3205203813272,406.49461800661084,-1883.8259023747164
ID751,C,2734.543983975918,401.30395289070526,-2333.2400310852126
ID752,C,2872.660274963308,415.79190297227217,-2456.868371991036
ID753,C,2624.0282790228125,398.46300106284053,-2225.565277959972
ID754,C,2529.4135064372113,412.5091497661188,-2116.9043566710925
ID755,C,2802.4058985814627,397.50779578726673,-2404.898102794196
ID756,C,1847.1410762769742,389.0694722131154,-1458.0716040638588
ID757,C,2258.2152525954107,413.0670832442086,-1845.1481693512021
ID758,C,2550.400849615154,388.47649518347424,-2161.92435443168
ID759,C,2419.653640736708,374.98130076351663,-2044.6723399731914
ID760,C,2455.6531806367134,389.5799212708832,-2066.0732593658304
ID761,C,2731.079316626125,410.61661145001347,-2320.4627051761117
ID762,C,2550.714624378035,384.18935207336546,-2166.525272304669
ID763,C,2438.434319724269,408.6415617048004,-2029.7927580194685
ID764,C,2162.2020556952248,398.82515118793026,-1763.3769045072945
ID765,C,2471.2254402154476,383.6210104844523,-2087.6044297309954
ID766,C,2292.5110654037085,387.28556819112663,-1905.2254972125818
ID767,C,2628.2758724170926,437.39876965605407,-2190.8771027610387
ID768,C,2350.2388338322367,443.8633527211059,-1906.3754811111307
ID769,C,2512.043213660727,410.20168043801874,-2101.841533222708
ID770,C,2516.369602340417,420.164965748823,-2096.204636591594
ID771,C,1794.5488623617007,394.46184681846796,-1400.0870155432326
ID772,C,2366.221012573315,415.76359025262155,-1950.4574223206935
ID773,C,2469.7129400728413,364.6038697083083,-2105.109070364533
ID774,C,2063.9172689699026,380.6515140727047,-1683.265754897198
ID775,C,2629.1260806415116,400.98604696179564,-2228.140033679716
ID776,C,2808.028048099265,383.14912028521684,-2424.8789278140484
ID777,C,2675.6233470905927,421.9439594572426,-2253.67938763335
ID778,C,2565.2412095872846,393.40564177130494,-2171.8355678159796
ID779,C,2181.7825571773965,411.2702938881148,-1770.5122632892817
ID780,C,2432.9971232906078,407.4736535612278,-2025.52346972938
ID781,C,2784.8629327822478,383.5178672389311,-2401.3450655433167
ID782,C,2708.0208517679603,431.1405805046934,-2276.880271263267
ID783,C,2295.811632001632,407.73484776605864,-1888.0767842355733
ID784,C,2338.7598699583996,374.40373233345235,-1964.3561376249472
ID785,C,2874.121026962142,398.5179966446419,-2475.6030303175003
ID786,C,2052.219700771908,422.3009111470373,-1629.9187896248704
ID787,C,2725.258988662827,392.6411659150475,-2332.6178227477794
ID788,C,2490.381454718012,432.70005896193305,-2057.681395756079
ID789,C,3229.7339512838553,424.188964466517,-2805.544986817338
ID790,C,2658.9854413884786,409.95219749450973,-2249.033243893969
ID791,C,2711.386524004511,417.69292937465866,-2293.6935946298527
ID792,C,2511.8801360643142,411.52673184518784,-2100.3534042191263
ID793,C,2077.8371660211424,382.4216054309954,-1695.415560590147
ID794,C,2388.9546211643847,388.0249502912476,-2000.9296708731372
ID795,C,2116.119011326693,387.6596852239791,-1728.459326102714
ID796,C,2639.683219633028,406.4191573607101,-2233.264062272318
ID797,C,2979.19405932815,426.5332064497007,-2552.6608528784495
ID798,C,2143.971730506459,376.8354420843557,-1767.1362884221035
ID799,C,2001.719131681934,399.8328281916524,-1601.8863034902815
